"Age","ln.h1","ln.h2","h1","h2","PlotCode","sup","UID","Census","maxDBH"
8,1.28093384546206,1.28093384546206,3.6,3.6,"SC15","1","232258",2004,4.6
9,1.28093384546206,1.33500106673234,3.6,3.8,"SC15","1","232258",2005,4.5
10,1.33500106673234,1.17865499634165,3.8,3.25,"SC15","1","232258",2006,4.5
11,1.17865499634165,1.42310833424261,3.25,4.15,"SC15","1","232258",2007,5
12,1.42310833424261,1.42310833424261,4.15,4.15,"SC15","1","232258",2008,5.4
13,1.42310833424261,1.44691898293633,4.15,4.25,"SC15","1","232258",2009,5.1
14,1.44691898293633,1.45861502269952,4.25,4.3,"SC15","1","232258",2010,5.5
15,1.45861502269952,1.50407739677627,4.3,4.5,"SC15","1","232258",2011,5.2
16,1.50407739677627,1.62924053973028,4.5,5.1,"SC15","1","232258",2012,5.3
17,1.62924053973028,1.63899671467564,5.1,5.15,"SC15","1","232258",2013,5.4
18,1.63899671467564,1.53471436623816,5.15,4.64,"SC15","1","232258",2014,6.2
19,1.53471436623816,1.52605630349505,4.64,4.6,"SC15","1","232258",2015,6.3
20,1.52605630349505,1.04731899428056,4.6,2.85,"SC15","1","232258",2016,2.8
7,NA,1.26412672714568,NA,3.54,"SC15","1","232272",2003,3.65
8,1.26412672714568,1.32707500145992,3.54,3.77,"SC15","1","232272",2004,4
9,1.32707500145992,1.3609765531356,3.77,3.9,"SC15","1","232272",2005,4.3
10,1.3609765531356,1.4036429994545,3.9,4.07,"SC15","1","232272",2006,4.3
11,1.4036429994545,1.44691898293633,4.07,4.25,"SC15","1","232272",2007,5.1
12,1.44691898293633,1.44691898293633,4.25,4.25,"SC15","1","232272",2008,5.6
13,1.44691898293633,1.50407739677627,4.25,4.5,"SC15","1","232272",2009,6.2
14,1.50407739677627,1.52605630349505,4.5,4.6,"SC15","1","232272",2010,6.6
15,1.52605630349505,1.56861591791385,4.6,4.8,"SC15","1","232272",2011,7.4
16,1.56861591791385,1.70474809223843,4.8,5.5,"SC15","1","232272",2012,7.3
17,1.70474809223843,1.78842056796254,5.5,5.98,"SC15","1","232272",2013,7.5
18,1.78842056796254,1.32707500145992,5.98,3.77,"SC15","1","232272",2014,5.7
19,1.32707500145992,1.3609765531356,3.77,3.9,"SC15","1","232272",2015,5.4
20,1.3609765531356,1.22377543162212,3.9,3.4,"SC15","1","232272",2016,5.6
7,NA,1.14740245283754,NA,3.15,"SC15","1","232289",2003,5.35
8,1.14740245283754,1.22671229129543,3.15,3.41,"SC15","1","232289",2004,6
9,1.22671229129543,1.22964055107451,3.41,3.42,"SC15","1","232289",2005,6.4
10,1.22964055107451,1.33500106673234,3.42,3.8,"SC15","1","232289",2006,6.5
11,1.33500106673234,1.25276296849537,3.8,3.5,"SC15","1","232289",2007,7.6
12,1.25276296849537,1.25276296849537,3.5,3.5,"SC15","1","232289",2008,7.9
13,1.25276296849537,1.37371557891303,3.5,3.95,"SC15","1","232289",2009,8.8
14,1.37371557891303,1.43508452528932,3.95,4.2,"SC15","1","232289",2010,9.2
15,1.43508452528932,1.48160454092422,4.2,4.4,"SC15","1","232289",2011,10.2
16,1.48160454092422,1.55392520250384,4.4,4.73,"SC15","1","232289",2012,10
17,1.55392520250384,1.63119940421561,4.73,5.11,"SC15","1","232289",2013,10.5
18,1.63119940421561,1.63315443905142,5.11,5.12,"SC15","1","232289",2014,10.6
19,1.63315443905142,1.5993875765806,5.12,4.95,"SC15","1","232289",2015,10.2
20,1.5993875765806,1.50407739677627,4.95,4.5,"SC15","1","232289",2016,10.2
7,NA,1.31908561142644,NA,3.74,"SC15","1","232319",2003,5.05
8,1.31908561142644,1.3609765531356,3.74,3.9,"SC15","1","232319",2004,5.5
9,1.3609765531356,1.42310833424261,3.9,4.15,"SC15","1","232319",2005,5.6
10,1.42310833424261,1.42310833424261,4.15,4.15,"SC15","1","232319",2006,5.7
11,1.42310833424261,1.44691898293633,4.15,4.25,"SC15","1","232319",2007,6.3
12,1.44691898293633,1.44691898293633,4.25,4.25,"SC15","1","232319",2008,6.5
13,1.44691898293633,1.50407739677627,4.25,4.5,"SC15","1","232319",2009,5.3
14,1.50407739677627,1.52605630349505,4.5,4.6,"SC15","1","232319",2010,6.8
15,1.52605630349505,1.56861591791385,4.6,4.8,"SC15","1","232319",2011,7.2
16,1.56861591791385,1.6094379124341,4.8,5,"SC15","1","232319",2012,7.2
17,1.6094379124341,1.66770682055808,5,5.3,"SC15","1","232319",2013,7.3
18,1.66770682055808,1.65632149833295,5.3,5.24,"SC15","1","232319",2014,7.2
19,1.65632149833295,1.65822807660353,5.24,5.25,"SC15","1","232319",2015,7
20,1.65822807660353,1.68268837417369,5.25,5.38,"SC15","1","232319",2016,7.3
13,NA,1.55180879959746,NA,4.72,"SC15","1","232326",2009,5.4
14,1.55180879959746,1.57897870494939,4.72,4.85,"SC15","1","232326",2010,6.3
15,1.57897870494939,1.64865862558738,4.85,5.2,"SC15","1","232326",2011,7.5
16,1.64865862558738,1.62924053973028,5.2,5.1,"SC15","1","232326",2012,6.8
17,1.62924053973028,1.80828877117927,5.1,6.1,"SC15","1","232326",2013,7.1
18,1.80828877117927,1.81807677754543,6.1,6.16,"SC15","1","232326",2014,7.2
19,1.81807677754543,1.76644166124377,6.16,5.85,"SC15","1","232326",2015,7.1
20,1.76644166124377,1.68824909285839,5.85,5.41,"SC15","1","232326",2016,7.2
9,NA,1.44691898293633,NA,4.25,"SC15","1","232333",2005,5.5
10,1.44691898293633,1.47017584510059,4.25,4.35,"SC15","1","232333",2006,5.3
11,1.47017584510059,1.43746264769429,4.35,4.21,"SC15","1","232333",2007,5.8
12,1.43746264769429,1.43746264769429,4.21,4.21,"SC15","1","232333",2008,6.2
13,1.43746264769429,1.56861591791385,4.21,4.8,"SC15","1","232333",2009,6.8
14,1.56861591791385,1.52605630349505,4.8,4.6,"SC15","1","232333",2010,7.2
15,1.52605630349505,1.56861591791385,4.6,4.8,"SC15","1","232333",2011,7.7
16,1.56861591791385,1.62334081760309,4.8,5.07,"SC15","1","232333",2012,8
17,1.62334081760309,1.76644166124377,5.07,5.85,"SC15","1","232333",2013,8
18,1.76644166124377,1.81807677754543,5.85,6.16,"SC15","1","232333",2014,8.1
19,1.81807677754543,1.63899671467564,6.16,5.15,"SC15","1","232333",2015,8
20,1.63899671467564,0.741937344729377,5.15,2.1,"SC15","1","232333",2016,7.9
9,NA,1.38629436111989,NA,4,"SC15","1","232340",2005,5
10,1.38629436111989,1.3787660946991,4,3.97,"SC15","1","232340",2006,5.1
11,1.3787660946991,1.52605630349505,3.97,4.6,"SC15","1","232340",2007,6.22
12,1.52605630349505,1.52605630349505,4.6,4.6,"SC15","1","232340",2008,6.1
13,1.52605630349505,1.48613969608961,4.6,4.42,"SC15","1","232340",2009,6.1
14,1.48613969608961,1.41098697371026,4.42,4.1,"SC15","1","232340",2010,6.5
15,1.41098697371026,1.62924053973028,4.1,5.1,"SC15","1","232340",2011,6
16,1.62924053973028,1.5830939370945,5.1,4.87,"SC15","1","232340",2012,6.6
17,1.5830939370945,1.65249740189455,4.87,5.22,"SC15","1","232340",2013,7.3
18,1.65249740189455,1.78170913337455,5.22,5.94,"SC15","1","232340",2014,6.8
19,1.78170913337455,1.43508452528932,5.94,4.2,"SC15","1","232340",2015,7.5
20,1.43508452528932,1.75785791755237,4.2,5.8,"SC15","1","232340",2016,6.9
7,NA,1.28093384546206,NA,3.6,"SC15","1","232357",2003,5.4
8,1.28093384546206,1.44456326924387,3.6,4.24,"SC15","1","232357",2004,5.8
9,1.44456326924387,1.56861591791385,4.24,4.8,"SC15","1","232357",2005,6.3
10,1.56861591791385,1.66770682055808,4.8,5.3,"SC15","1","232357",2006,6.7
11,1.66770682055808,1.5993875765806,5.3,4.95,"SC15","1","232357",2007,6.5
12,1.5993875765806,1.5993875765806,4.95,4.95,"SC15","1","232357",2008,8.2
13,1.5993875765806,1.66770682055808,4.95,5.3,"SC15","1","232357",2009,8.3
14,1.66770682055808,1.64865862558738,5.3,5.2,"SC15","1","232357",2010,9.2
15,1.64865862558738,1.7404661748405,5.2,5.7,"SC15","1","232357",2011,9
16,1.7404661748405,1.71379792775834,5.7,5.55,"SC15","1","232357",2012,9.1
17,1.71379792775834,1.90508815453506,5.55,6.72,"SC15","1","232357",2013,9.5
19,1.90508815453506,NA,6.72,NA,"SC15","0","232357",2015,NA
7,NA,1.38629436111989,NA,4,"SC15","1","232364",2003,5.2
8,1.38629436111989,1.52169899812609,4,4.58,"SC15","1","232364",2004,5.75
9,1.52169899812609,1.63315443905142,4.58,5.12,"SC15","1","232364",2005,6.1
10,1.63315443905142,1.64865862558738,5.12,5.2,"SC15","1","232364",2006,6.6
11,1.64865862558738,1.56861591791385,5.2,4.8,"SC15","1","232364",2007,7.5
12,1.56861591791385,1.56861591791385,4.8,4.8,"SC15","1","232364",2008,8.3
13,1.56861591791385,1.64865862558738,4.8,5.2,"SC15","1","232364",2009,9
14,1.64865862558738,1.66770682055808,5.2,5.3,"SC15","1","232364",2010,10.2
15,1.66770682055808,1.79175946922805,5.3,6,"SC15","1","232364",2011,10.4
16,1.79175946922805,1.84054963339749,6,6.3,"SC15","1","232364",2012,11.5
17,1.84054963339749,1.75785791755237,6.3,5.8,"SC15","1","232364",2013,11.9
18,1.75785791755237,1.83896107071235,5.8,6.29,"SC15","1","232364",2014,12.1
19,1.83896107071235,1.85629799036563,6.29,6.4,"SC15","1","232364",2015,12
20,1.85629799036563,1.80170980008122,6.4,6.06,"SC15","1","232364",2016,1.2
9,NA,1.65822807660353,NA,5.25,"SC15","1","232371",2005,5.15
10,1.65822807660353,1.70474809223843,5.25,5.5,"SC15","1","232371",2006,5.5
11,1.70474809223843,1.53686721959926,5.5,4.65,"SC15","1","232371",2007,6.2
12,1.53686721959926,1.56861591791385,4.65,4.8,"SC15","1","232371",2008,7.4
13,1.56861591791385,1.68639895357023,4.8,5.4,"SC15","1","232371",2009,8
14,1.68639895357023,1.7404661748405,5.4,5.7,"SC15","1","232371",2010,8.9
15,1.7404661748405,1.75785791755237,5.7,5.8,"SC15","1","232371",2011,10.3
16,1.75785791755237,1.83098018238134,5.8,6.24,"SC15","1","232371",2012,10.7
17,1.83098018238134,1.82776990675109,6.24,6.22,"SC15","1","232371",2013,11.3
18,1.82776990675109,1.8229350866965,6.22,6.19,"SC15","1","232371",2014,11.5
19,1.8229350866965,1.8484548129046,6.19,6.35,"SC15","1","232371",2015,11.5
20,1.8484548129046,1.81482474215905,6.35,6.14,"SC15","1","232371",2016,11.6
7,NA,1.26694760348732,NA,3.55,"SC15","1","232395",2003,4.15
8,1.26694760348732,1.38629436111989,3.55,4,"SC15","1","232395",2004,4.3
9,1.38629436111989,1.39871688111845,4,4.05,"SC15","1","232395",2005,4.45
10,1.39871688111845,1.38629436111989,4.05,4,"SC15","1","232395",2006,4.5
11,1.38629436111989,1.39376637595859,4,4.03,"SC15","1","232395",2007,4.5
12,1.39376637595859,1.39376637595859,4.03,4.03,"SC15","1","232395",2008,5
13,1.39376637595859,1.48160454092422,4.03,4.4,"SC15","1","232395",2009,5.1
14,1.48160454092422,1.56861591791385,4.4,4.8,"SC15","1","232395",2010,5.3
15,1.56861591791385,1.58923520511658,4.8,4.9,"SC15","1","232395",2011,5.7
16,1.58923520511658,1.62924053973028,4.9,5.1,"SC15","1","232395",2012,6.3
17,1.62924053973028,1.66392609771817,5.1,5.28,"SC15","1","232395",2013,6.5
18,1.66392609771817,1.88251383249652,5.28,6.57,"SC15","1","232395",2014,6.5
19,1.88251383249652,1.62924053973028,6.57,5.1,"SC15","1","232395",2015,6.5
20,1.62924053973028,1.63899671467564,5.1,5.15,"SC15","1","232395",2016,6.6
7,NA,1.2947271675944,NA,3.65,"SC15","1","232401",2003,3.55
8,1.2947271675944,1.38379123090177,3.65,3.99,"SC15","1","232401",2004,3.7
9,1.38379123090177,1.39871688111845,3.99,4.05,"SC15","1","232401",2005,3.75
10,1.39871688111845,1.38629436111989,4.05,4,"SC15","1","232401",2006,3.8
11,1.38629436111989,1.33500106673234,4,3.8,"SC15","1","232401",2007,4.1
12,1.33500106673234,1.33500106673234,3.8,3.8,"SC15","1","232401",2008,4.2
13,1.33500106673234,1.3609765531356,3.8,3.9,"SC15","1","232401",2009,4.6
14,1.3609765531356,NA,3.9,NA,"SC15","0","232401",2010,NA
7,NA,1.26412672714568,NA,3.54,"SC15","1","232418",2003,3.4
8,1.26412672714568,1.34286480319255,3.54,3.83,"SC15","1","232418",2004,3.5
9,1.34286480319255,1.42791603581071,3.83,4.17,"SC15","1","232418",2005,3.9
10,1.42791603581071,1.39871688111845,4.17,4.05,"SC15","1","232418",2006,3.6
11,1.39871688111845,1.74919985480926,4.05,5.75,"SC15","1","232418",2007,4
12,1.74919985480926,1.74919985480926,5.75,5.75,"SC15","1","232418",2008,4.2
13,1.74919985480926,1.66770682055808,5.75,5.3,"SC15","1","232418",2009,4.2
14,1.66770682055808,1.48160454092422,5.3,4.4,"SC15","1","232418",2010,3.5
15,1.48160454092422,1.52605630349505,4.4,4.6,"SC15","1","232418",2011,3.8
16,1.52605630349505,1.65057985576528,4.6,5.21,"SC15","1","232418",2012,4.2
17,1.65057985576528,1.68639895357023,5.21,5.4,"SC15","1","232418",2013,4.4
18,1.68639895357023,NA,5.4,NA,"SC15","0","232418",2014,NA
7,NA,1.2947271675944,NA,3.65,"SC15","1","232425",2003,4.7
8,1.2947271675944,1.39128190263093,3.65,4.02,"SC15","1","232425",2004,5.1
9,1.39128190263093,1.48160454092422,4.02,4.4,"SC15","1","232425",2005,5.35
10,1.48160454092422,1.41098697371026,4.4,4.1,"SC15","1","232425",2006,5.4
11,1.41098697371026,1.39871688111845,4.1,4.05,"SC15","1","232425",2007,6.3
12,1.39871688111845,1.39871688111845,4.05,4.05,"SC15","1","232425",2008,7.1
13,1.39871688111845,1.52605630349505,4.05,4.6,"SC15","1","232425",2009,6.8
14,1.52605630349505,1.58923520511658,4.6,4.9,"SC15","1","232425",2010,7.4
15,1.58923520511658,1.64865862558738,4.9,5.2,"SC15","1","232425",2011,8.1
16,1.64865862558738,1.68639895357023,5.2,5.4,"SC15","1","232425",2012,8.3
17,1.68639895357023,1.66203036255327,5.4,5.27,"SC15","1","232425",2013,8.5
18,1.66203036255327,1.89761985992753,5.27,6.67,"SC15","1","232425",2014,8.4
19,1.89761985992753,1.77495235091167,6.67,5.9,"SC15","1","232425",2015,8.5
20,1.77495235091167,1.63899671467564,5.9,5.15,"SC15","1","232425",2016,8.5
7,NA,1.41585316336144,NA,4.12,"SC15","1","232456",2003,6
8,1.41585316336144,1.38629436111989,4.12,4,"SC15","1","232456",2004,6.5
9,1.38629436111989,1.4747630091075,4,4.37,"SC15","1","232456",2005,6.4
10,1.4747630091075,1.42310833424261,4.37,4.15,"SC15","1","232456",2006,6.5
11,1.42310833424261,1.39376637595859,4.15,4.03,"SC15","1","232456",2007,8
12,1.39376637595859,1.39376637595859,4.03,4.03,"SC15","1","232456",2008,8.6
13,1.39376637595859,1.46325540225602,4.03,4.32,"SC15","1","232456",2009,9.5
14,1.46325540225602,1.56861591791385,4.32,4.8,"SC15","1","232456",2010,10.5
15,1.56861591791385,1.54756250871601,4.8,4.7,"SC15","1","232456",2011,6.5
16,1.54756250871601,1.5993875765806,4.7,4.95,"SC15","1","232456",2012,6.9
17,1.5993875765806,1.56861591791385,4.95,4.8,"SC15","1","232456",2013,7.3
18,1.56861591791385,1.51951320490611,4.8,4.57,"SC15","1","232456",2014,6.2
19,1.51951320490611,NA,4.57,NA,"SC15","0","232456",2015,NA
7,NA,1.38629436111989,NA,4,"SC15","1","232500",2003,5.6
8,1.38629436111989,1.41098697371026,4,4.1,"SC15","1","232500",2004,6.2
9,1.41098697371026,1.51732262352629,4.1,4.56,"SC15","1","232500",2005,6.45
10,1.51732262352629,1.54756250871601,4.56,4.7,"SC15","1","232500",2006,6.5
11,1.54756250871601,1.37371557891303,4.7,3.95,"SC15","1","232500",2007,7
12,1.37371557891303,1.37371557891303,3.95,3.95,"SC15","1","232500",2008,7
13,1.37371557891303,1.37371557891303,3.95,3.95,"SC15","1","232500",2009,7
14,1.37371557891303,1.48160454092422,3.95,4.4,"SC15","1","232500",2010,7.2
15,1.48160454092422,1.68639895357023,4.4,5.4,"SC15","1","232500",2011,7.6
16,1.68639895357023,1.71559810826249,5.4,5.56,"SC15","1","232500",2012,7.8
17,1.71559810826249,1.7263316639056,5.56,5.62,"SC15","1","232500",2013,8
18,1.7263316639056,1.78674692740451,5.62,5.97,"SC15","1","232500",2014,8.6
19,1.78674692740451,1.77495235091167,5.97,5.9,"SC15","1","232500",2015,8.5
20,1.77495235091167,1.71379792775834,5.9,5.55,"SC15","1","232500",2016,9.2
7,NA,1.35583515363518,NA,3.88,"SC15","1","232524",2003,5.85
8,1.35583515363518,1.45628673293993,3.88,4.29,"SC15","1","232524",2004,6.4
9,1.45628673293993,1.50407739677627,4.29,4.5,"SC15","1","232524",2005,6.8
10,1.50407739677627,1.65441127807683,4.5,5.23,"SC15","1","232524",2006,7
11,1.65441127807683,1.39376637595859,5.23,4.03,"SC15","1","232524",2007,8.1
12,1.39376637595859,1.39376637595859,4.03,4.03,"SC15","1","232524",2008,8.9
13,1.39376637595859,1.58923520511658,4.03,4.9,"SC15","1","232524",2009,9.2
14,1.58923520511658,1.62924053973028,4.9,5.1,"SC15","1","232524",2010,9.8
15,1.62924053973028,1.7227665977411,5.1,5.6,"SC15","1","232524",2011,11
16,1.7227665977411,1.7281094421516,5.6,5.63,"SC15","1","232524",2012,11
17,1.7281094421516,1.80005827204275,5.63,6.05,"SC15","1","232524",2013,11.4
18,1.80005827204275,1.87333945622048,6.05,6.51,"SC15","1","232524",2014,11.7
19,1.87333945622048,1.82454929205105,6.51,6.2,"SC15","1","232524",2015,11.5
20,1.82454929205105,1.7281094421516,6.2,5.63,"SC15","1","232524",2016,11.7
12,NA,0.955511445027436,NA,2.6,"SC08","1","234177",2015,1.2
13,0.955511445027436,0.916290731874155,2.6,2.5,"SC08","1","234177",2016,1.3
17,NA,0.955511445027436,NA,2.6,"SC10","1","234207",2015,1.2
18,0.955511445027436,NA,2.6,NA,"SC10","0","234207",2016,NA
28,NA,1.66959183525385,NA,5.31,"SC13","1","234269",2015,6.1
29,1.66959183525385,NA,5.31,NA,"SC13","0","234269",2016,NA
13,NA,1.68639895357023,NA,5.4,"SC14","1","234283",2015,5.2
14,1.68639895357023,1.77495235091167,5.4,5.9,"SC14","1","234283",2016,5.3
11,NA,1.6094379124341,NA,5,"SC07","1","235259",2003,5.8
12,1.6094379124341,1.72988406550997,5,5.64,"SC07","1","235259",2004,6
13,1.72988406550997,1.77495235091167,5.64,5.9,"SC07","1","235259",2005,6.45
14,1.77495235091167,1.85629799036563,5.9,6.4,"SC07","1","235259",2006,6.5
15,1.85629799036563,NA,6.4,NA,"SC07","0","235259",2007,NA
11,NA,1.55814461804655,NA,4.75,"SC07","1","235297",2003,3.35
12,1.55814461804655,1.55814461804655,4.75,4.75,"SC07","1","235297",2004,5.4
13,1.55814461804655,1.57897870494939,4.75,4.85,"SC07","1","235297",2005,4.8
14,1.57897870494939,1.58923520511658,4.85,4.9,"SC07","1","235297",2006,4.8
15,1.58923520511658,NA,4.9,NA,"SC07","0","235297",2007,NA
11,NA,1.74919985480926,NA,5.75,"SC07","1","235341",2003,3.2
12,1.74919985480926,1.79840401194672,5.75,6.04,"SC07","1","235341",2004,3.45
13,1.79840401194672,1.83736998048011,6.04,6.28,"SC07","1","235341",2005,4
14,1.83736998048011,1.80828877117927,6.28,6.1,"SC07","1","235341",2006,4
15,1.80828877117927,1.81645208181843,6.1,6.15,"SC07","1","235341",2007,4.4
16,1.81645208181843,1.85629799036563,6.15,6.4,"SC07","1","235341",2008,5.2
17,1.85629799036563,1.79009141212736,6.4,5.99,"SC07","1","235341",2009,5.5
18,1.79009141212736,1.85629799036563,5.99,6.4,"SC07","1","235341",2010,6.3
11,NA,1.41098697371026,NA,4.1,"SC07","1","235402",2003,5.1
12,1.41098697371026,1.46325540225602,4.1,4.32,"SC07","1","235402",2004,5.2
13,1.46325540225602,NA,4.32,NA,"SC07","0","235402",2005,NA
11,NA,1.45861502269952,NA,4.3,"SC07","1","235419",2003,2.1
12,1.45861502269952,1.53471436623816,4.3,4.64,"SC07","1","235419",2004,2.1
13,1.53471436623816,1.49962304642689,4.64,4.48,"SC07","1","235419",2005,2.3
14,1.49962304642689,1.25276296849537,4.48,3.5,"SC07","1","235419",2006,2.3
15,1.25276296849537,1.1314021114911,3.5,3.1,"SC07","1","235419",2007,2.4
16,1.1314021114911,0.993251773010283,3.1,2.7,"SC07","1","235419",2008,2.4
17,0.993251773010283,1.10525683138678,2.7,3.02,"SC07","1","235419",2009,2.2
18,1.10525683138678,1.14422279992016,3.02,3.14,"SC07","1","235419",2010,2.5
11,NA,1.32175583998232,NA,3.75,"SC07","1","235426",2003,1.25
12,1.32175583998232,1.37371557891303,3.75,3.95,"SC07","1","235426",2004,1.1
13,1.37371557891303,0.854415328156068,3.95,2.35,"SC07","1","235426",2005,1.6
14,0.854415328156068,0.598836501088704,2.35,1.82,"SC07","1","235426",2006,1.3
15,0.598836501088704,NA,1.82,NA,"SC07","0","235426",2007,NA
11,NA,1.54756250871601,NA,4.7,"SC07","1","235440",2003,3.2
12,1.54756250871601,1.61342993370364,4.7,5.02,"SC07","1","235440",2004,3.2
13,1.61342993370364,1.65441127807683,5.02,5.23,"SC07","1","235440",2005,3.4
14,1.65441127807683,1.5993875765806,5.23,4.95,"SC07","1","235440",2006,3.3
15,1.5993875765806,1.61938824328727,4.95,5.05,"SC07","1","235440",2007,3.6
16,1.61938824328727,1.82454929205105,5.05,6.2,"SC07","1","235440",2008,3.3
17,1.82454929205105,1.75785791755237,6.2,5.8,"SC07","1","235440",2009,3.54
18,1.75785791755237,NA,5.8,NA,"SC07","0","235440",2010,NA
11,NA,1.45861502269952,NA,4.3,"SC07","1","235549",2003,3.45
12,1.45861502269952,0.832909122935104,4.3,2.3,"SC07","1","235549",2004,3.2
13,0.832909122935104,NA,2.3,NA,"SC07","0","235549",2005,NA
11,NA,1.13783300182139,NA,3.12,"SC07","1","235556",2003,4.35
12,1.13783300182139,1.33762918913861,3.12,3.81,"SC07","1","235556",2004,4.35
13,1.33762918913861,1.38629436111989,3.81,4,"SC07","1","235556",2005,4.6
14,1.38629436111989,0.912282710476616,4,2.49,"SC07","1","235556",2006,4.6
15,0.912282710476616,1.37371557891303,2.49,3.95,"SC07","1","235556",2007,4.7
16,1.37371557891303,1.25276296849537,3.95,3.5,"SC07","1","235556",2008,3.1
17,1.25276296849537,1.36609165380237,3.5,3.92,"SC07","1","235556",2009,4.8
18,1.36609165380237,NA,3.92,NA,"SC07","0","235556",2010,NA
11,NA,1.53039470509365,NA,4.62,"SC07","1","235563",2003,3.2
12,1.53039470509365,1.50407739677627,4.62,4.5,"SC07","1","235563",2004,4.05
13,1.50407739677627,1.47017584510059,4.5,4.35,"SC07","1","235563",2005,4.5
14,1.47017584510059,1.46325540225602,4.35,4.32,"SC07","1","235563",2006,4.5
15,1.46325540225602,1.44691898293633,4.32,4.25,"SC07","1","235563",2007,5
16,1.44691898293633,1.56861591791385,4.25,4.8,"SC07","1","235563",2008,7.05
17,1.56861591791385,1.56444054650336,4.8,4.78,"SC07","1","235563",2009,7.2
18,1.56444054650336,1.64865862558738,4.78,5.2,"SC07","1","235563",2010,8.6
11,NA,1.53039470509365,NA,4.62,"SC07","1","235570",2003,5.6
12,1.53039470509365,1.64287268852034,4.62,5.17,"SC07","1","235570",2004,5.9
13,1.64287268852034,1.5993875765806,5.17,4.95,"SC07","1","235570",2005,6.35
14,1.5993875765806,1.67147330335355,4.95,5.32,"SC07","1","235570",2006,6.3
15,1.67147330335355,1.61938824328727,5.32,5.05,"SC07","1","235570",2007,6.7
16,1.61938824328727,1.64865862558738,5.05,5.2,"SC07","1","235570",2008,6.8
17,1.64865862558738,1.62924053973028,5.2,5.1,"SC07","1","235570",2009,7.1
